CONSECUTIVO;FECHA DE INSCRIPCION;DEPARTAMENTO DE INSCRIPCION;MUNICIPIO DE INSCRIPCION;CODIGO DIVIPOLA DEPARTAMENTO;CODIGO DIVIPOLA MUNICIPIO;NOMBRE DEL ESTABLECIMIENTO;DIRECCION;AREA;CORREO ELECTRONICO;PREPARACION ALIMENTOS;COMEDORES;EXPENDIO ALIMENTOS;GRANDES SUPERFICIES;ENSAMBLE ALIMENTOS;ALMACENAMIENTO;VENTA VIA PUBLICA;EXPENDIO BEBIDAS ALCOHOLICAS;PLAZAS DE MERCADO;EXPENDIO CARNES;LUGAR DE FUNCIONAMIENTO PARA EXPENDIOS Y ALMACENAMIENTO DE CARNES Y PRODUCTOS CARNICOS COMESTIBLES;INSPECCIONADO POR LA ENTIDAD TERRITORIAL DE SALUD;FECHA DE LA ULTIMA INSPECCION;CONCEPTO ANTERIOR;INSCRIPCION VIGENTE
3065;05/25/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;HOGAR COMUNITARIO MIMOSIN;CALLE 3 # K-109 BARRIO ALFONSO LOPEZ;URBANA;na;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/12/2019 0:00;FAVORABLE;ACTIVO
3073;05/25/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;HOGAR COMUNITARIO TIERNOS MOMENTOS;AVENIDA 11 # K109-09 BARRIO ALFONSO LOPEZ;URBANA;rosalbaveraduran@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/12/2019 0:00;FAVORABLE;ACTIVO
2824;05/26/2022 12:00:00 AM;NORTE DE SANTANDER;RAGONVALIA;54;599;CENTRO EDUCATIVO RURAL BUENOS AIRES, SEDE SANTA BARBARA;VEREDA SANTA BARBARA, SEDE ESCOLAR;RURAL;cerbuenosaires2006@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;5/08/2019 0:00;FAVORABLE;SI
2832;05/26/2022 12:00:00 AM;NORTE DE SANTANDER;CHITAGA;54;174;IER. PRESIDENTE SEDE LA PALMERA;VEREDA LA PALMERA;RURAL;auromart57@yahoo.es;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;03/26/2021 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2833;05/26/2022 12:00:00 AM;NORTE DE SANTANDER;CHITAGA;54;174;CER PUENTE REAL SEDE EL DELIRIO;VEREDA PUEBLO VIEJO;RURAL;cerpuentereal1@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;9/09/2019 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2841;05/26/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;EL BOTALON DE LOS GARCIA S.A.S;CARRERA 7 # 9-49 LA PALMITA;URBANA;elbotalonsas@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Expendio Carnes /;Plaza de mercado /;SI;05/26/2022 12:00:00 AM;FAVORABLE;SI
2845;05/26/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE ESCOLAR RURAL SEDE PLAYA COLORADA;VEREDA EL SALTO;RURAL;norber419@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;11/08/2018 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2846;05/26/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE ESCOLAR RURAL SEDE LA ESPERANZA;VEREDA LA REPRESA;RURAL;norber419@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;07/29/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
3091;05/26/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE ESCOLAR RURAL SEDE LA REPRESA;VEREDA LA REPRESA;RURAL;nober419@hotmail.com;Restaurante /;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO /;NO APLICA;SI;07/29/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;ACTIVO
2831;05/27/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;RESTUARANTE LILY BROASTER;KRA 7 # 7 28 BR CENTRO;URBANA;edinsonruiz04@hotmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;05/27/2022 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2849;05/27/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE BAR GUEST;KDX 11 VEREDA PRIMERA DE MAYO;RURAL;raizaprato6@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2850;05/27/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;PANADERIA ISAPAN DELI ZULIA;AV 3 # 5-82 EL CENTRO;URBANA;hogarbellavista@gmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2851;05/27/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE BBT OTTRA;KDX 9 -1 LA ESPERANZA;RURAL;ap.toro@fesc.edu.co;Comidas Rápidas /;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2798;05/31/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;PANADERIA PASTELERIA JJ Y M;NILLO VIAL KM 1 CONJUNTO CLUB VERONA;URBANA;mayralizortiz@hotmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;05/31/2022 12:00:00 AM;FAVORABLE;SI
2852;05/31/2022 12:00:00 AM;NORTE DE SANTANDER;EL ZULIA;54;261;CERVERIA LA CENTRAL VALLENATA;AV 11-101 CASETA 4 LA MILGROSA;URBANA;akamaru2507@hotmail.com;NO APLICA;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2863;05/31/2022 12:00:00 AM;NORTE DE SANTANDER;LOS PATIOS;54;405;ESTANCO BAR LOS VILLORROS;AVENIDA 9 15-02 C.C TIERRA LINDA;URBANA;lilianacarvajalcotrina@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;05/31/2022 12:00:00 AM;FAVORABLE;SI
2855;6/01/2022 0:00;NORTE DE SANTANDER;EL ZULIA;54;261;CAFETERIA ESCOLAR RURAL INSTITUTO AGRICOLA RISARALDA;VEREDA TACONAZO;RURAL;amparo.ochoa@hotmail.com;Cafetería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE;SI
2856;6/01/2022 0:00;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE ESCOLAR RURAL SEDE LA MARTICA;VEREDA LA MARTICA;RURAL;amparo.ochoa@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;3/11/2022 0:00;FAVORABLE;SI
2857;6/01/2022 0:00;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE ESCOLAR RURAL INSTITUTO AGRICOLA SEDE ASTRILLEROS;VEREDA ASTRILLEROS;RURAL;amparo.ochoa@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;09/17/2018 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2858;6/01/2022 0:00;NORTE DE SANTANDER;EL ZULIA;54;261;RESTAURANTE ESCOLAR RURAL INSTITUTO AGRICOLA RISARALDA;VEREDA TACONAZO;RURAL;amparo.ochoa@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;3/11/2022 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3031;6/01/2022 0:00;NORTE DE SANTANDER;CONVENCION;54;206;LA FORTUNA DEL TRIGO;CALLE 6 N° 9-38;URBANA;no registra;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;2/07/2019 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3045;6/01/2022 0:00;NORTE DE SANTANDER;LOS PATIOS;54;405;MAXIDESCUENTO E.N.E;AVENIDA 5 CALLE 28 5-50 CORDIALIDAD;URBANA;abrahamsilva112021@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Almacenamiento a temperatura ambiente /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;6/01/2022 0:00;FAVORABLE;SI
3046;6/01/2022 0:00;NORTE DE SANTANDER;LOS PATIOS;54;405;FONDA LOS HERNANDEZ EL GALLO DE ORO;AVENIDA 4 37-16 LA SABANA;URBANA;hernandeztovarandrs@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;6/01/2022 0:00;FAVORABLE;SI
2802;6/02/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;ALTERNA;CALLE 12 N 13-83;URBANA;pedrosanchez_89@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;05/16/2022 12:00:00 AM;FAVORABLE;SI
2804;6/02/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;GRANERO EL SERVIDOR;MERCADO PUBLICO;URBANA;no tiene;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Almacenamiento a temperatura ambiente /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Independiente /;SI;5/09/2022 0:00;FAVORABLE;SI
2805;6/02/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;HOGAR DE BIENESTAR FAMILIAR GENTE MENUDA;SAN ANTONIO;URBANA;no tiene;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;2/07/2022 0:00;FAVORABLE;SI
2806;6/02/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;RESTAURANTE ESCOLAR SEDE SIMON BOLIVAR;SIMON BOLIVAR;URBANA;simon bolivar;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;5/11/2022 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3047;6/02/2022 0:00;NORTE DE SANTANDER;LOS PATIOS;54;405;POOL DANCE BIG BANG;AVENIDA 4 27-51 TASAJERO;URBANA;daysonleal1979@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;6/02/2022 0:00;FAVORABLE;SI
2834;6/03/2022 0:00;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;PANADERIA PASTELERIA EL AGRADO;CARRERA 11B # 19N-04 LA ESPERANZA;URBANA;mariacristinamolanogil@gmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;6/03/2022 0:00;FAVORABLE;SI
3044;6/06/2022 0:00;NORTE DE SANTANDER;LOS PATIOS;54;405;MERCA FACIL LA CUARTA;AVENIDA 4 N°37-63 LA SABANA;URBANA;mercafacillacuarta@gmail.com;NO APLICA;NO APLICA;NO APLICA;Hipermercado / Supermercado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Expendio Carnes /;NO APLICA;SI;6/06/2022 0:00;FAVORABLE;SI
2966;6/07/2022 0:00;NORTE DE SANTANDER;PAMPLONA;54;518;HOGAR DE BIENESTAR FAMILIAR CAPULLITOS;CLL 1 # 4 03 BR JUAN XXIII;URBANA;japonesa0801@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;6/07/2022 0:00;FAVORABLE;SI
2970;6/07/2022 0:00;NORTE DE SANTANDER;PAMPLONA;54;518;HOGAR DE BIENESTAR FAMILIAR MANOLITO;CLL 0 # 4-09 JUAN XIII;URBANA;cll 0 # 4-09 juan xiii;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;6/07/2022 0:00;FAVORABLE;SI
2963;6/08/2022 0:00;NORTE DE SANTANDER;PAMPLONA;54;518;HOGAR DE BIENESTAR FAMILIAR PEQUEÑOS GIGANTES;CLL 6A # 6A 19 BR EL PROGRESO;URBANA;yduberlyle@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;6/08/2022 0:00;FAVORABLE;SI
2971;6/08/2022 0:00;NORTE DE SANTANDER;PAMPLONA;54;518;HOGAR DE BIENESTAR FAMILIAR ANGELITOS;CLL 1 # 5-80 JUAN XIII;URBANA;dorisyolandaestupinangamboa@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;6/08/2022 0:00;FAVORABLE;SI
3004;6/08/2022 0:00;NORTE DE SANTANDER;PAMPLONITA;54;520;I.E INSPILAR - RESTAURANTE ESCOLAR RURAL SEDE LLANO GRANDE;VEREDA LLANO GRANDE;RURAL;inspilar2013@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;8/12/2019 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3005;6/08/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;DELIAREPAS;JUAN XXIII;URBANA;no dato;Comidas Rápidas /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3006;6/08/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;QUE HAY PA COME;SAN FRANCICCO;URBANA;no dato;Comidas Rápidas /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3007;6/08/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;PANADERIA LA TORCOROMA;LA TORCOROMA;URBANA;no dato;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3008;6/08/2022 0:00;NORTE DE SANTANDER;OCANA;54;498;RANCHO RESTAURANTYE Y ASADERO;EL CARBON;URBANA;no dato;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3013;6/08/2022 0:00;NORTE DE SANTANDER;SAN CALIXTO;54;670;SEDE BALSAMINAS;VEREDA BALSAMINAS;RURAL;no registra;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;3/06/2018 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3014;6/08/2022 0:00;NORTE DE SANTANDER;SAN CALIXTO;54;670;SEDE LA MARINA;VEREDA LA MARINA;RURAL;no registra;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;02/28/2018 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
3015;6/08/2022 0:00;NORTE DE SANTANDER;SAN CALIXTO;54;670;SEDE POTRERO GRANDE;VEREDA POTRERO GRANDE;RURAL;no registra;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;02/28/2018 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2972;6/09/2022 0:00;NORTE DE SANTANDER;SILOS;54;743;CARRILLO DUARTE YENNY BEATRIZ;VEREDA RANCHADERO KM 80 VIA B/ MANGA;RURAL;yenibcarrillo33@gmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;6/09/2022 0:00;FAVORABLE CON REQUERIMIENTOS;SI
2986;6/09/2022 0:00;NORTE DE SANTANDER;SILOS;54;743;BLANCA NUBIA ROZO GONZALEZ;VEREDA RANCHADERO KM 80 VIA B/ MANGA KDX 195;RURAL;sabiana08@hotmail.com;Restaurante /;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;Independiente /;SI;10/26/2021 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
3151;6/09/2022 0:00;NORTE DE SANTANDER;PUERTO SANTANDER;54;553;CENTRO DE DESARROLLO INFANTIL SAN JOSE;CARRERA 5 CALLE 14 BARRIO 23 DE ABRIL;URBANA;paolaortegacorpo2022@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;06/23/2021 12:00:00 AM;FAVORABLE;ACTIVO
3159;6/09/2022 0:00;NORTE DE SANTANDER;BOCHALEMA;54;99;FUENTE DE SODA PICHICATE;CALLE 3 NO 3-41 CENTRO;URBANA;raulvar578@gmail.com;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Independiente /;SI;6/09/2022 0:00;FAVORABLE CON REQUERIMIENTOS;ACTIVO
2981;6/10/2022 0:00;NORTE DE SANTANDER;SILOS;54;743;IER LA LAGUNA SEDE RANCHADERO;VEREDA RANCHADERO KM 80 VIA B/ MANGA;RURAL;danyfico@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;05/20/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2865;06/13/2022 12:00:00 AM;NORTE DE SANTANDER;EL TARRA;54;456;SEDE EL LLANO;SDSDDADA;RURAL;asasasasas;Restaurante /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;6/01/2022 0:00;FAVORABLE;SI
2988;06/13/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;MELBA SANCHEZ VERA;CASA DE MERCADO CUBIERTO PAMPLONA;URBANA;NO REPORTADO;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA / Expendio Carnes /;Plaza de mercado /;SI;07/23/2019 12:00:00 AM;FAVORABLE;SI
2989;06/13/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;TULIA MARGARITA DUARTE;CASA DE MERCADO CUBIERTO PAMPLONA;URBANA;NO REPORTADO;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA / Expendio Carnes /;Plaza de mercado /;SI;07/24/2019 12:00:00 AM;FAVORABLE;SI
2993;06/13/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;EXPENDIO DE POLLO ALBITA;CASA DE MERCADO NUEVO;URBANA;NO REPORTADO;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA / Expendio Carnes /;Plaza de mercado /;SI;08/24/2018 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
2997;06/13/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;EXPENDIO DE CARNE DISTRIBUIDORA Y CHARCUTERIA CENTRAL;CL 5 # 4 85 BR CENTRO;URBANA;brayan-14@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Expendio Carnes /;Independiente /;SI;5/05/2020 0:00;FAVORABLE;SI
2998;06/13/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;EXPENDIO DE CARNE PUESTO # 026;CASA DE MERCADO CUBIERTO PAMPLONA;URBANA;carime-79@hotmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA / Expendio Carnes /;Plaza de mercado /;SI;09/16/2019 12:00:00 AM;FAVORABLE;SI
3032;06/13/2022 12:00:00 AM;NORTE DE SANTANDER;SAN CAYETANO;54;673;TIENDA Y PANADERIA DELEITATE CON BAMBAM;CALLE 4 # 3-02 BARRIO LA PLAYA;URBANA;paolanortiz82@hotmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;8/05/2021 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3033;06/13/2022 12:00:00 AM;NORTE DE SANTANDER;SAN CAYETANO;54;673;VIVERES Y CARNICERIA FLOREZ;CRA 4 #1-47 BARRIO LA PLAYA;URBANA;chisco_281@hotmail.com;NO APLICA;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;SI
3161;06/13/2022 12:00:00 AM;NORTE DE SANTANDER;SAN CAYETANO;54;673;VIVERES Y CARNICERIA FLOREZ;CRR 4 # 1 47 BRR LA PLAYA;URBANA;chisco_281@hotmail.com;NO APLICA;NO APLICA;Expendio /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO;1/01/1900 0:00;FAVORABLE CON REQUERIMIENTOS;ACTIVO
2873;06/14/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;LA ULTIMA Y NOS VAMOS PARA VILLA;CALLE 19N # 11-07 LA ESPERANZA;URBANA;mariaeugeniapintotellez@gmail.com;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;Sin tipo de establecimiento /;NO APLICA;NO APLICA;NO APLICA;SI;06/14/2022 12:00:00 AM;FAVORABLE;SI
2961;06/14/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;HOGAR DE BIENESTAR FAMILIAR PIOLIN;CRA 1 # 4 18;URBANA;mariaelenajaimes16@gmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI /;NO APLICA;SI;06/14/2022 12:00:00 AM;FAVORABLE;SI
2962;06/14/2022 12:00:00 AM;NORTE DE SANTANDER;PAMPLONA;54;518;HOGAR DE BIENESTAR FAMILIAR CAPERUCITA ROJA;CLL 1 # 6 148 BR GALAN;URBANA;mises511@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;06/14/2022 12:00:00 AM;FAVORABLE;SI
2875;06/15/2022 12:00:00 AM;NORTE DE SANTANDER;VILLA DEL ROSARIO;54;874;GALICIA POSTRES;CALLE 7 # 7-01 EL CENTRO;URBANA;leidybarbosa029@gmail.com;Panadería y/o Pastelería /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;06/15/2022 12:00:00 AM;FAVORABLE;SI
2959;06/15/2022 12:00:00 AM;NORTE DE SANTANDER;SARDINATA;54;720;CENTRO EDUCATIVO RURAL SAN ROQUE SEDE LA RUGOSA;VEREDA LA RUGOSA;RURAL;nsedecasabyu@hotmail.com;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;SI;08/15/2019 12:00:00 AM;FAVORABLE;SI
2980;06/15/2022 12:00:00 AM;NORTE DE SANTANDER;CHITAGA;54;174;IER. PRESIDENTE;VEREDA PRESIDENTE;RURAL;auromart57@yahoo.es;NO APLICA;Programas sociales del estado /;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA;NO APLICA /;NO APLICA;SI;03/21/2019 12:00:00 AM;FAVORABLE CON REQUERIMIENTOS;SI
